#
precio;0,00
Diagonal de la pantalla;5.2
Referencia;MRKEAN-6947681540446
EAN;6947681540446
Marca;LENOVO
Modelo;Moto G5 Plus
Color;gris
RAM;3 GB
Memoria interna;32 GB
Potencia de la batería;3000 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lenovo-moto-g5-plus-5-2-3-gb-32-gb-gris-MRKEAN-6947681540446
#
imagen;https://www.worten.es//i/9db89ef91eae5a1a8cef51e34bdb807487bc39bd.jpg
nombre;Smartphone WIKO View Max (5.9'' - 3 GB - 32 GB - Dorado)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;8.1
Diagonal de la pantalla;5.9
Resolución de la cámara trasera;13 MP
Referencia;MRKEAN-6943279417145
EAN;6943279417145
Marca;WIKO
Modelo;View Max
Garantía;2 años
Color;Dorado
RAM;3 GB
Memoria interna;32 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-view-max-5-9-3-gb-32-gb-dorado-MRKEAN-6943279417145
##
imagen;https://www.worten.es//i/0fbbbeb89a3effadf1153e7200dd2a5e389ac71a.jpg
nombre;Smartphone WIKO Lenny 3 Max 5'' 16GB gris
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;Android 6.0 (Marshmallow)
Procesador;Quad-Core Cortex-A7
Velocidad del procesador;1.3 GHz
Radio;Sí
Diagonal de la pantalla;5'' (12.7 cm)
Resolución de la pantalla;1280x720
Tipo de red;3G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Resolución de la cámara trasera;8 Mpx
Flash integrado;Sí
Referencia;6066029
EAN;6943279411747
Part Number;LENNY3MAXGREY
Marca;WIKO
Modelo;Lenny 3 Max
Color;Gris
Peso;177 g
Altura;14,3 cm
Ancho;7,3 cm
Profundidad;0,9 cm
RAM;2 GB
Memoria interna;16 GB
Potencia de la batería;4900 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-lenny-3-max-5-16gb-gris-6066029
#
imagen;https://www.worten.es//i/609ec917e0fef3beb2505aa855c04e9535e38b3f.jpg
nombre;Teléfono móvil MAXCOM MM134 (1.77'' - 2G - Negro)
precio;19,99
Dual SIM;Sí
Memoria interna;32 MB
Teclado QWERTY;No
Grabación de vídeo;No
Bluetooth;No
Función GPS;No
Conexión de red inalámbrica;No
Tipo de red;2G
MMS;No
Reproductor MP3;Sí
Radio;Sí
Videollamada;No
Referencia;6850440
EAN;5908235974439
Marca;MAXCOM
Modelo;MM134
Garantía;2 años
Color;Negro
Autonomía en espera;250h
Autonomía en conversación;5h
Pantalla en color;Sí
Diagonal de la pantalla;1.77
Pantalla táctil;No
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-maxcom-mm134-1-77-2g-negro-6850440
#
imagen;https://www.worten.es//i/45d0299edda06d545d65ebcdb45a082855236abc.jpg
nombre;Smartphone HONOR 10 Lite (6.2'' - 3 GB - 64 GB - azul)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;9
Procesador;Kirin 710
Núcleos;Octa-Core
Velocidad del procesador;2.2 GHz
Tarjetas;SIM1 + SIM2 o SD
Radio;No
Diagonal de la pantalla;6.21
Tecnología de la pantalla;IPS
Resolución de la pantalla;Full HD 1080p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;2
Número de cámaras frontales;1
Resolución de la cámara trasera;13 + 2MP
Resolución de la cámara frontal;24 MP
Flash integrado;Sí
Grabación de vídeo;1080p@30fps
Sensores;Brújula, luz ambiental
Sensor de huellas dactilares;Sí
Inteligencia artificial;Sí
Reconocimiento facial;Sí
Referencia;MRKEAN-6901443272426
EAN;6901443272426
Marca;HONOR
Modelo;10 Lite
Garantía;2 años
Color;azul
RAM;3 GB
Memoria interna;64 GB
Potencia de la batería;3400 mAh
Entrada del cargador;Micro USB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-honor-10-lite-6-2-3-gb-64-gb-azul-MRKEAN-6901443272426
#
imagen;https://www.worten.es//i/adc007eb62ff22e32df310e29507b8ff144baa33.jpg
nombre;Teléfono móvil BRONDI Window (1.77'' - Negro)
precio;0,00
Referencia;MRKEAN-8015908739602
EAN;8015908739602
Marca;BRONDI
Modelo;Window
Color;Negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-brondi-window-1-77-negro-MRKEAN-8015908739602
#
imagen;https://www.worten.es//i/545a45ea7ed94d946555c8182f576ae2f9819a23.jpg
nombre;Smartphone NOKIA 3.1 (5.2'' - 2 GB - 16 GB - Negro)
precio;0,00
Sistema operativo;Android
Versión del sistema operativo;8
Diagonal de la pantalla;5.2
Resolución de la cámara trasera;13 MP
Referencia;MRKEAN-6438409016409
EAN;6438409016409
Marca;NOKIA
Modelo;3.1
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;16 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-nokia-3-1-5-2-2-gb-16-gb-negro-MRKEAN-6438409016409
#
imagen;https://www.worten.es//i/62d11a0748e06de154ff81e18a2653d938ea0b9b.jpg
nombre;Smartphone NEFFOS C5 Plus (5.34'' - 1 GB - 8 GB - Gris)
precio;0,00
Diagonal de la pantalla;5.34
Referencia;MRKEAN-6935264085902
EAN;6935264085902
Marca;NEFFOS
Modelo;C5 Plus
Color;Gris
RAM;1 GB
Memoria interna;8 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-neffos-c5-plus-5-34-1-gb-8-gb-gris-MRKEAN-6935264085902
#
imagen;https://www.worten.es//i/16568256e7053ab3d5aec5fabbf6c6b029b73c64.jpg
nombre;Teléfono móvil DORO 413 (2.4'' - 2G - dorado)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4260117672323
EAN;4260117672323
Marca;DORO
Modelo;413
Garantía;2 años
Color;dorado
Diagonal de la pantalla;2.4
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-doro-413-2-4-2g-dorado-MRKEAN-4260117672323
#
imagen;https://www.worten.es//i/e79159f54c6a46f80a1083f1d96b3faf818ce0eb.jpg
nombre;Smartphone MYWIGO Magnum 2 (5'' - 1 GB - 8 GB - negro)
precio;0,00
Diagonal de la pantalla;5
Referencia;MRKEAN-8436533839510
EAN;8436533839510
Marca;MYWIGO
Modelo;Magnum 2
Color;negro
RAM;1 GB
Memoria interna;8 GB
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-mywigo-magnum-2-5-1-gb-8-gb-negro-MRKEAN-8436533839510
#
imagen;https://www.worten.es//i/da6b2aa24c1a6176264472bc201c6d05f6d97947.jpg
nombre;Teléfono móvil MAXCOM MM135 (1.77'' -  2G - Azul)
precio;19,99
Dual SIM;Sí
Memoria interna;300 contactos
Teclado QWERTY;No
Grabación de vídeo;No
Bluetooth;Sí
Función GPS;No
Conexión de red inalámbrica;No
Tipo de red;2G
MMS;No
Reproductor MP3;No
Radio;No
Videollamada;No
Referencia;6850441
EAN;5908235974446
Marca;MAXCOM
Modelo;MM135
Garantía;2 años
Color;Azul
Peso;68 g
Altura;11.1
Ancho;5.2
Profundidad;1.3
Autonomía en espera;100 h
Autonomía en conversación;45h
Pantalla en color;Sí
Diagonal de la pantalla;1.77
Pantalla táctil;No
Contenido extra incluido en la caja;Cargador
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-maxcom-mm135-1-77-2g-azul-6850441
#
imagen;https://www.worten.es//i/f6ae285389d2fd17dd975587409b1374baabc2ca.jpg
nombre;Teléfono móvil THOMSON Tlink 12 (1.77'' - 2G - blanco)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-3527570055225
EAN;3527570055225
Marca;THOMSON
Modelo;Tlink 12
Garantía;2 años
Color;blanco
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-thomson-tlink-12-1-77-2g-blanco-MRKEAN-3527570055225
#
imagen;https://www.worten.es//i/4b76ed7dbb012e58621deeea2ecd6ae0350d3bc9.jpg
nombre;Teléfono móvil THOMSON Tlink 12 (1.77'' - 2G - rojo)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-3527570056246
EAN;3527570056246
Marca;THOMSON
Modelo;Tlink 12
Garantía;2 años
Color;rojo
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-thomson-tlink-12-1-77-2g-rojo-MRKEAN-3527570056246
#
imagen;https://www.worten.es//i/fc92b34153a1b338bb6a1dae92fd956f3dc9b0d0.jpg
nombre;Teléfono móvil QUBO Gea (1.77'' - Negro)
precio;0,00
Referencia;MRKEAN-6944762787325
EAN;6944762787325
Marca;QUBO
Modelo;Gea
Color;Negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-qubo-gea-1-77-negro-MRKEAN-6944762787325
#
imagen;https://www.worten.es//i/6f59030eda57c3427e19170cb5ca1bdf14d2d4aa.jpg
nombre;Smartphone SONY Xperia XZ2 Premium (64 GB - Negro)
precio;0,00
Referencia;MRKEAN-4029164122195
EAN;4029164122195
Marca;SONY
Modelo;Xperia XZ2 Premium
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-sony-xperia-xz2-premium-64-gb-negro-MRKEAN-4029164122195
#
imagen;https://www.worten.es//i/caa861f5c3e21427dcbdb6967fe47512a64689c9.jpg
nombre;Smartphone SONY Xperia 1 (128 GB - Negro)
precio;0,00
Referencia;MRKEAN-7311271629528
EAN;7311271629528
Marca;SONY
Modelo;Xperia 1
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-sony-xperia-1-128-gb-negro-MRKEAN-7311271629528
#
imagen;https://www.worten.es//i/afe2552004692b8595b175e722f97d2499289a88.jpg
nombre;Smartphone HUAWEI P20 (128 GB - Dorado)
precio;0,00
Referencia;MRKEAN-6901443223756
EAN;6901443223756
Marca;HUAWEI
Modelo;P20
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p20-128-gb-dorado-MRKEAN-6901443223756
#
imagen;https://www.worten.es//i/6d394cc63669974006d840cd52f1bb0513536c28.jpg
nombre;Smartphone MOTOROLA Z3 Play (64 GB - Azul)
precio;0,00
Referencia;MRKEAN-0723755126329
EAN;0723755126329
Marca;MOTOROLA
Modelo;Z3 Play
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-motorola-z3-play-64-gb-azul-MRKEAN-0723755126329
#
imagen;https://www.worten.es//i/0c630e3921ed7c94b5dfbbc55b575ec50f992402.jpg
nombre;Teléfono móvil THOMSON T12 (1.77'' - 2G - negro)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-3527570055218
EAN;3527570055218
Marca;THOMSON
Modelo;T12
Garantía;2 años
Color;negro
Diagonal de la pantalla;1.77
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-thomson-t12-1-77-2g-negro-MRKEAN-3527570055218
#
imagen;https://www.worten.es//i/8f7266d5d55b98f187b78ea5e17dd224d6f75b9c.jpg
nombre;Smartphone SONY Xperia XZ Premium (64 GB - Negro)
precio;0,00
Referencia;MRKEAN-7311271585473
EAN;7311271585473
Marca;SONY
Modelo;Xperia XZ Premium
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-sony-xperia-xz-premium-64-gb-negro-MRKEAN-7311271585473
#
imagen;https://www.worten.es//i/73080072a3c0c276bf5c463e78df5e28642ccf8e.jpg
nombre;Smartphone ALCATEL Go Play (5'' - 1 GB - 8 GB - Blanco, Naranja)
precio;177,99
Sistema operativo;Android
Versión del sistema operativo;Android 5.0
Procesador;Quad-core
Núcleos;Quad-Core
Velocidad del procesador;1,2 GHz
Tarjetas;SIM1 + SD
Radio;Sí
Diagonal de la pantalla;5'' (12.7 cm)
Tecnología de la pantalla;IPS
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;8 MP
Resolución de la cámara frontal;5 MP
Flash integrado;Sí
Grabación de vídeo;1080 p - 30 fps
Sensores;G-sensor, E-compass
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;Sí
Referencia;5643397
EAN;4894461308975
Marca;ALCATEL
Modelo;Go Play
Garantía;2 años
Color;Blanco, naranja
Altura;143,3 mm
Ancho;73,3 mm
Profundidad;9,2 mm
RAM;1 GB
Memoria interna;8 GB
Memoria externa;microSD hasta 32GB
Potencia de la batería;2500 mAh
Entrada del cargador;MicroUSB
Contenido extra incluido en la caja;Cargador de CA, guía de inicio rápido
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-go-play-5-1-gb-8-gb-blanco-naranja-5643397
#
imagen;https://www.worten.es//i/bb6f77ac5d30c845388a27dc2dd3fb77bba69cde.jpg
nombre;Smartphone LG G6 (32 GB - Plata)
precio;0,00
Referencia;MRKEAN-8806087019773
EAN;8806087019773
Marca;LG
Modelo;G6
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lg-g6-32-gb-plata-MRKEAN-8806087019773
#
imagen;https://www.worten.es//i/7beea282b0212588d9ca4a2d8246834c7676db88.jpg
nombre;Teléfono móvil RUGGEAR RG310 (2.4'' - 3G - negro)
precio;0,00
Tipo de red;3G
Referencia;MRKEAN-4251005200124
EAN;4251005200124
Marca;RUGGEAR
Modelo;RG310
Garantía;2 años
Color;negro
Diagonal de la pantalla;2.4
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-ruggear-rg310-2-4-3g-negro-MRKEAN-4251005200124
#
imagen;https://www.worten.es//i/8a33c027e8709f4a624ffefa79464c352a20e7ad.jpg
nombre;Teléfono móvil QUBO Apolo (2.4'' - Negro)
precio;0,00
Referencia;MRKEAN-6944762798758
EAN;6944762798758
Marca;QUBO
Modelo;Apolo
Color;Negro
Diagonal de la pantalla;2.4
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-qubo-apolo-2-4-negro-MRKEAN-6944762798758
#
imagen;https://www.worten.es//i/cba76900b2b88ad1a1252f2b9093958f85e6311b.jpg
nombre;iPhone 7 APPLE (4.7'' - 2 GB - 32 GB - Negro)
precio;0,00
Sistema operativo;iOS
Versión del sistema operativo;10
Procesador;A10 Fusion
Núcleos;Quad-Core
Velocidad del procesador;2.34 GHz
Tarjetas;SIM1
Radio;No
Diagonal de la pantalla;4.7
Tecnología de la pantalla;Retina
Resolución de la pantalla;HD 720p
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;12 MP
Resolución de la cámara frontal;7 MP
Flash integrado;Sí
Grabación de vídeo;1080p HD
Sensores;Acelerómetro, sensor de luz ambiental, sensor de proximidad, sensor giroscópico de tres ejes, brújula digital, barómetro
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;MRKEAN-0190198067012
EAN;0190198067012
Marca;APPLE
Modelo;iPhone 7
Garantía;2 años
Color;Negro
RAM;2 GB
Memoria interna;32 GB
Memoria externa;Não
Potencia de la batería;1960 mAh
Entrada del cargador;Lightning
url;https://www.worten.es/productos/moviles-smartphones/smartphones/iphone-7-apple-4-7-2-gb-32-gb-negro-MRKEAN-0190198067012
#
imagen;https://www.worten.es//i/630451b630aa97182ba9253101fde911f7df9d1a.jpg
nombre;Smartphone NOKIA 7 Plus (64 GB - Negro)
precio;0,00
Referencia;MRKEAN-4251281606801
EAN;4251281606801
Marca;NOKIA
Modelo;7 Plus
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-nokia-7-plus-64-gb-negro-MRKEAN-4251281606801
##
imagen;https://www.worten.es//i/c6ba3da7ff7b822e4cb09cdf192a5c591c625002.jpg
nombre;Smartphone HUAWEI P9 (32 GB - Gris)
precio;0,00
Referencia;MRKEAN-6901443133512
EAN;6901443133512
Marca;HUAWEI
Modelo;P9
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-huawei-p9-32-gb-gris-MRKEAN-6901443133512
#
imagen;https://www.worten.es//i/99a3026c30512c7df0159fc943a8c7d5cffbb721.jpg
nombre;Smartphone WIKO Lenny 3 (5'' - 1 GB - 16 GB - Verde)
precio;0,00
Diagonal de la pantalla;5
Referencia;MRKEAN-6943279409348
EAN;6943279409348
Marca;WIKO
Modelo;Lenny 3
Garantía;2 años
Color;Verde
RAM;1 GB
Memoria interna;16 GB
Potencia de la batería;2000 mAh
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-wiko-lenny-3-5-1-gb-16-gb-verde-MRKEAN-6943279409348
#
imagen;https://www.worten.es//i/399d379e2946cf0fe34edeedf95a922ad55f8973.jpg
nombre;Teléfono móvil BLACKBERRY Classic Q20 (16 GB - Negro)
precio;0,00
Referencia;MRKEAN-0802975058877
EAN;0802975058877
Marca;BLACKBERRY
Modelo;Classic Q20
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-blackberry-classic-q20-16-gb-negro-MRKEAN-0802975058877
#
imagen;https://www.worten.es//i/9e14b9d5a40156d1c1aa12262e3ecbd28985c8e0.jpg
nombre;Teléfono móvil SWISSTONE SC 230 (1.7'' - 2G - rojo)
precio;0,00
Tipo de red;2G
Referencia;MRKEAN-4260117673177
EAN;4260117673177
Marca;SWISSTONE
Modelo;SC 230
Garantía;2 años
Color;rojo
Diagonal de la pantalla;1.7
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-swisstone-sc-230-1-7-2g-rojo-MRKEAN-4260117673177
#
imagen;https://www.worten.es//i/30bdc9114e0e0a4cc09bf3fdb942bb0e5661719b.jpg
nombre;Smartphone LG G5 SE (32 GB - Gris)
precio;0,00
Referencia;MRKEAN-8806087017168
EAN;8806087017168
Marca;LG
Modelo;G5 SE
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lg-g5-se-32-gb-gris-MRKEAN-8806087017168
#
imagen;https://www.worten.es//i/d1ee495d0b3aa5a79776a079b0d99c2c8fd5e7b7.jpg
nombre;Teléfono móvil WIKO Lubi 5 (1.8'' - 2G - blanco)
precio;0,00
Bluetooth;Sí
Tipo de red;2G
Referencia;MRKEAN-6943279416049
EAN;6943279416049
Marca;WIKO
Modelo;Lubi 5
Garantía;2 años
Color;blanco
Diagonal de la pantalla;1.8
url;https://www.worten.es/productos/moviles-smartphones/smartphones/telefono-movil-wiko-lubi-5-1-8-2g-blanco-MRKEAN-6943279416049
#
imagen;https://www.worten.es//i/da3c608c34e861bc7727cae357cfc04c191bcc73.jpg
nombre;Smartphone ALCATEL Idol 3 (32 GB - Gris)
precio;0,00
Referencia;MRKEAN-4894461280356
EAN;4894461280356
Marca;ALCATEL
Modelo;Idol 3
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-alcatel-idol-3-32-gb-gris-MRKEAN-4894461280356
#
imagen;https://www.worten.es//i/87f7064630d4b6ef3fc75e43025ac0267e6b155f.jpg
nombre;Smartphone ZTE Axon 7 Mini (32 GB - Dorado)
precio;0,00
Referencia;MRKEAN-6902176013966
EAN;6902176013966
Marca;ZTE
Modelo;Axon 7 Mini
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-zte-axon-7-mini-32-gb-dorado-MRKEAN-6902176013966
#
imagen;https://www.worten.es//i/99b88e81f099c8581d4677002eb2541dacd211be.jpg
nombre;Smartphone MEIZU Pro 6 (5.2'' - 4 GB - 32 GB - Dorado)
precio;399,99
Sistema operativo;Flyme
Versión del sistema operativo;Flyme 5.0
Procesador;CPU: Helio X25
Radio;No
Diagonal de la pantalla;5.2'' (13.208 cm)
Tecnología de la pantalla;Super Amoled
Resolución de la pantalla;Full HD+
Tipo de red;4G
Bluetooth;Sí
Función GPS;Sí
Número de cámaras traseras;1
Número de cámaras frontales;1
Resolución de la cámara trasera;16 Mpx
Resolución de la cámara frontal;5 Mpx
Flash integrado;Sí
Grabación de vídeo;Sí
Sensores;Sensor efecto Hall, Sensor Gravedad, Sensor Infrarrojo de Proximidad, Giroscopio, Sensor Luz Ambiental, Sensor táctil, Brújula Digital
Sensor de huellas dactilares;Sí
Inteligencia artificial;No
Reconocimiento facial;No
Referencia;5906441
EAN;6937520010773
Part Number;M570H-4/32GW
Marca;MEIZU
Color;Dorado
Peso;160 g
Altura;14.7 cm
Ancho;7 cm
Profundidad;0.7 cm
RAM;4 GB
Memoria interna;32 GB
Memoria externa;Sin ranura
Potencia de la batería;2560 mAh
Entrada del cargador;USB-C
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-meizu-pro-6-5-2-4-gb-32-gb-dorado-5906441
#
imagen;https://www.worten.es//i/c99a13d4111b3353de833613852d889eeeb790a2.jpg
nombre;Smartphone LG X Screen K500 (16 GB - Negro)
precio;0,00
Referencia;MRKEAN-8806087011944
EAN;8806087011944
Marca;LG
Modelo;X Screen K500
url;https://www.worten.es/productos/moviles-smartphones/smartphones/smartphone-lg-x-screen-k500-16-gb-negro-MRKEAN-8806087011944
#
imagen;https://www.worten.es//i/159ecf3603f0a416df9e46b3afc6c2b1c8331e6d.jpg
nombre;Teléfono móvil NOKIA 3310 (2.4'' - 2G - amarillo)
precio;0,00
Bluetooth;Sí
Tipo de red;2G
Referencia;MRKEAN-6438409606907
EAN;6438409606907
Marca;NOKIA
Modelo;3310
Garantía;2 años
Color;amarillo
